"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000213694",417.485953837847,2.42854983902419,0.172546898119202,14.0747232520312,5.43171093450262e-45,9.97189704762221e-43
"ENSG00000179348",5166.9999714629,1.4289793842523,0.103050043054055,13.8668489784398,1.00599969899963e-43,1.82258024414815e-41
"ENSG00000185133",809.791437690627,2.39594494033506,0.172998512157439,13.8495118279087,1.28079563114969e-43,2.29029546042858e-41
"ENSG00000158023",500.307598873597,2.33661875227671,0.169056166145927,13.8215529521696,1.88949126915301e-43,3.33543657499587e-41
"ENSG00000133639",1977.65293899471,1.64840689626084,0.119594717325876,13.7832751572897,3.21355720811167e-43,5.60094546816324e-41
"ENSG00000069399",434.003671255508,2.59772503733929,0.188609938726175,13.7730018623817,3.70492618324449e-43,6.37664107713667e-41
"ENSG00000177181",1073.27284907151,1.79462402063716,0.131415314036671,13.6561254964271,1.8559940299149e-42,3.15496071578991e-40
"ENSG00000146094",517.368436916879,2.20502724486385,0.163866384750179,13.4562512514419,2.82909355176259e-41,4.7504620870999e-39
"ENSG00000125266",1569.25493405053,1.70262324105009,0.126769213531851,13.4308890432794,3.9859721365872e-41,6.61239160827339e-39
"ENSG00000129152",133.708294347455,6.2606927221521,0.466378376740036,13.4240630234919,4.3707749250547e-41,7.16442856465217e-39
"ENSG00000168874",121.062973681148,5.39184352514696,0.403581484712336,13.3599873368575,1.03581767026535e-40,1.67790276492748e-38
"ENSG00000130821",3349.79960565232,1.59580890840281,0.120308667855209,13.264288740387,3.72942467266385e-40,5.9709823625475e-38
"ENSG00000117318",1092.8283322505,1.71932391424851,0.129656494824549,13.2606077048057,3.91708598326076e-40,6.19935136822039e-38
"ENSG00000164683",200.453282563129,3.17590946470202,0.239638304435779,13.2529291265835,4.33930391419445e-40,6.78953131756174e-38
"ENSG00000144445",1628.92364589125,1.81485582636321,0.136959609818388,13.251029473359,4.45055974095225e-40,6.8853659632777e-38
"ENSG00000117394",1460.99513804503,2.07094801678074,0.156594194647637,13.224934816011,6.29918208357077e-40,9.63704867874288e-38
"ENSG00000265817",985.79945802712,1.97119309966624,0.149968204464574,13.1440734834688,1.84046036557793e-39,2.78475810699368e-37
"ENSG00000135111",12323.6090243687,1.44452072402593,0.109919608294274,13.14161091403,1.9013538041939e-39,2.84562397064629e-37
"ENSG00000047648",3481.77558470844,1.58225156438654,0.121400242299759,13.0333476639996,7.90612389774351e-39,1.17053139729065e-36
"ENSG00000072042",12603.0301592465,-1.29297922709618,0.0995482392796279,-12.9884690724086,1.42243970043885e-38,2.08357151439814e-36
"ENSG00000183111",1879.92537663298,1.6083262653232,0.124301497182978,12.9389130603605,2.71442681554351e-38,3.93420450770722e-36
"ENSG00000142192",13296.6185294024,1.27255100528393,0.0985490848570784,12.9128647630717,3.80863167242671e-38,5.46260932267118e-36
"ENSG00000091879",361.47352638387,2.60796222361353,0.202309540297634,12.8909502724229,5.06162430854077e-38,7.18489743343277e-36
"ENSG00000167371",345.083041713801,2.41217247125991,0.187798649926025,12.8444611939973,9.23929605169342e-38,1.29812109526293e-35
"ENSG00000105220",11138.191179662,1.41743581693199,0.110495775963555,12.8279638255086,1.14329495702256e-37,1.5901038649741e-35
"ENSG00000136383",705.23760147459,1.85482628626509,0.144607423542082,12.8266325533787,1.16310550888459e-37,1.6014799751832e-35
"ENSG00000101236",594.797524522196,1.94760894746615,0.152063332290002,12.8078802307964,1.48125940873905e-37,2.01935255434931e-35
"ENSG00000176387",1978.24436730717,1.55953783025708,0.122270044472202,12.7548643413771,2.92884196826391e-37,3.95364951578684e-35
"ENSG00000137942",6466.19339718696,1.47430258588977,0.115786440793991,12.7329467576681,3.87917313753603e-37,5.18566358550812e-35
"ENSG00000134243",940.821760658286,1.68798046924162,0.132997284272463,12.6918416302663,6.56243185445334e-37,8.68828117345846e-35
"ENSG00000170017",4418.88770688341,1.35054730028427,0.10644210381259,12.6880928872107,6.88416963859339e-37,9.0274411194088e-35
"ENSG00000188257",549.030255463921,2.47858665571397,0.195789449935154,12.6594495083105,9.91924590441108e-37,1.28847261186638e-34
"ENSG00000198938",162876.763353909,-1.21533726250937,0.0960630551904341,-12.6514533615457,1.09824212627743e-36,1.41324260156205e-34
"ENSG00000136048",613.152138595217,1.96599913577542,0.155915776395386,12.6093662952353,1.87494515923732e-36,2.39038147199432e-34
"ENSG00000171617",2328.69703640474,1.76291344033964,0.140127388645791,12.5807913597524,2.69318355966298e-36,3.40205912229353e-34
"ENSG00000064393",10803.5994767348,1.28174862571994,0.102036064578893,12.5617214953338,3.42792271125971e-36,4.29082434648499e-34
"ENSG00000184349",5768.81462002709,1.31213082361619,0.104800156961035,12.5203135344926,5.78063483646796e-36,7.17059108678624e-34
"ENSG00000179094",791.551350453265,1.79297522962244,0.143659345849655,12.4807419873599,9.50963075114721e-36,1.16909023046916e-33
"ENSG00000131398",1000.06104145527,1.82386340023541,0.146919747835002,12.4140112347844,2.1938033689845e-35,2.67313969801306e-33
"ENSG00000109205",264.961484438329,2.99729108442245,0.2418490115227,12.3932327262835,2.84345424423451e-35,3.43434399025131e-33
"ENSG00000157483",873.754263441721,1.81333057088735,0.146712796750218,12.3597301057152,4.31603378043627e-35,5.16760601068061e-33
"ENSG00000078043",2586.89424114342,1.55619443795922,0.126852717066081,12.2677264937775,1.34990668912236e-34,1.60231596573497e-32
"ENSG00000140443",1482.46567325773,1.5239313330917,0.124518283813128,12.2386149762452,1.9330306550897e-34,2.27486317007949e-32
"ENSG00000111859",601.830709520019,1.86931978822398,0.154080299367608,12.1321142021156,7.13823810937439e-34,8.32935597694712e-32
"ENSG00000125968",898.291341119984,2.12717725390682,0.176302097451801,12.0655243735167,1.60635924819154e-33,1.85865214187809e-31
"ENSG00000171314",5849.25501039424,1.32272239460465,0.110110740243086,12.0126555473566,3.04894511398826e-33,3.49841043954203e-31
"ENSG00000166165",19700.144813377,1.38280034637868,0.115689448176888,11.95269204037,6.28556421890683e-33,7.15255650662216e-31
"ENSG00000166828",194.100727240899,3.09033592980358,0.258937194140385,11.934693044245,7.80462612039209e-33,8.80835221735071e-31
"ENSG00000134755",5116.38803822742,1.29663855091199,0.109113118079644,11.8834341253592,1.44314220025492e-32,1.61549796384634e-30
"ENSG00000159208",451.081684828301,1.96944537581811,0.1658506701428,11.874811082297,1.59995093482571e-32,1.77659067916251e-30
"ENSG00000156515",6155.26337618604,1.20782157203146,0.102046745195163,11.8359637019439,2.54404524008771e-32,2.80231671286142e-30
"ENSG00000173482",2167.91924623944,1.37931614848433,0.116665501553243,11.8228279150272,2.97498487622554e-32,3.25099736196425e-30
"ENSG00000163399",6298.17523463318,1.25917160260473,0.106996075567042,11.768390531443,5.67977743659471e-32,6.15786263972225e-30
"ENSG00000164056",560.797261041978,1.8143774034837,0.154405387556277,11.7507389618928,7.00039726440137e-32,7.530349213558e-30
"ENSG00000171345",299.29793185016,2.25742603288511,0.193770886338113,11.6499752648398,2.29525433920907e-31,2.44987263539299e-29
"ENSG00000107819",1381.86148019988,1.88782495405093,0.1624585397444,11.6203491489034,3.24806126532715e-31,3.44019658171458e-29
"ENSG00000107020",628.829987839147,-1.97800737681664,0.170689131244197,-11.5883616162226,4.72076090947956e-31,4.9618440429484e-29
"ENSG00000171388",842.322904124166,1.70677246944994,0.147940855657291,11.5368568193476,8.60109908789737e-31,8.97185858645901e-29
"ENSG00000140465",149.517590733257,3.25142450400117,0.281932755654169,11.5326241410186,9.03471584509615e-31,9.35330845647586e-29
"ENSG00000141580",3011.95712677061,1.26511778854523,0.109957515563443,11.5055144895057,1.23749179886568e-30,1.27156899840161e-28
"ENSG00000164105",645.589470409096,1.72946771010371,0.15053268880697,11.4889843781468,1.4986342200974e-30,1.52849589455712e-28
"ENSG00000114480",1369.5525670669,1.5135232631708,0.131927283032537,11.4724053158703,1.81541898308491e-30,1.83797823368354e-28
"ENSG00000065809",2040.12214298734,1.36708555000444,0.119267577256831,11.4623402390455,2.03928880032272e-30,2.04955967092289e-28
"ENSG00000167460",8845.80383728823,1.16976358356578,0.102589505340097,11.4023708340134,4.06885207920199e-30,4.05971190424146e-28
"ENSG00000189060",6952.42125772543,1.30356909449197,0.114349705059311,11.3998465830396,4.18856543271871e-30,4.14909046353265e-28
"ENSG00000198785",1296.67250050198,1.62115442964094,0.143786697717755,11.2747177268315,1.74938793771291e-29,1.72052303674065e-27
"ENSG00000110090",3439.73786998241,-1.28838915844446,0.11435589892553,-11.2664862114675,1.92083385609569e-29,1.87574194075047e-27
"ENSG00000146205",421.686582991723,2.04240460753882,0.181640775043334,11.2441967231837,2.47337952432293e-29,2.39830723031003e-27
"ENSG00000072682",1155.88875598159,1.47352416044018,0.131573611988943,11.1992377359376,4.11256809780264e-29,3.95985665305207e-27
"ENSG00000129657",1159.63844744127,1.47013768863303,0.13184951192484,11.1501185493282,7.15110310085504e-29,6.83774573581062e-27
"ENSG00000212907",53627.819023708,-1.13168256322854,0.10205998080464,-11.0884065850921,1.42808835332536e-28,1.35609300254737e-26
"ENSG00000213918",1385.25455602283,1.45199553315495,0.131496379311471,11.0420951569751,2.39385223695902e-28,2.25759941443073e-26
"ENSG00000113083",215.619538947305,2.55015781483342,0.231177386874387,11.0311732878055,2.70315211016685e-28,2.53195247652295e-26
"ENSG00000141179",824.523106586009,1.52538448024139,0.13870431210254,10.997383261695,3.93381825832948e-28,3.65977997290126e-26
"ENSG00000013441",4151.6826247581,1.32466209804737,0.120531942868716,10.9901331258735,4.26296851357545e-28,3.93938345392083e-26
"ENSG00000167751",25116.1780164592,1.12703746870161,0.102899260899315,10.9528237506429,6.44078902367335e-28,5.91221493779722e-26
"ENSG00000198842",188.37116181327,-2.73294093360817,0.24956322799244,-10.9508959136037,6.57936121797869e-28,5.99941884836745e-26
"ENSG00000083444",6485.30008979784,1.28967646893136,0.117997024974555,10.9297371625214,8.30887373389047e-28,7.52663700275908e-26
"ENSG00000103540",2017.13863430748,1.55527424450172,0.142483064053077,10.9155025184071,9.71903094592925e-28,8.74649262055554e-26
"ENSG00000120885",480.678975703538,1.78775472588714,0.16418186880493,10.8888681734475,1.30248885652033e-27,1.16454344580704e-25
"ENSG00000074800",30846.9853998071,1.36297939863103,0.125419176124782,10.8673923776614,1.64845028088989e-27,1.46435560758535e-25
"ENSG00000116285",2112.96216572186,1.2535463968115,0.115738036007218,10.830893974504,2.45744286773299e-27,2.16900838755228e-25
"ENSG00000155850",1140.99213077761,1.60109389256742,0.148109628616964,10.8101944992929,3.08016303279883e-27,2.70132259863739e-25
"ENSG00000122085",4243.56880423667,1.16750844842509,0.108151529662819,10.7951172957517,3.62998715332549e-27,3.16337298190751e-25
"ENSG00000092964",766.950601066148,1.79482499697659,0.166980487770083,10.7487109478798,6.00955770178582e-27,5.20412578590496e-25
"ENSG00000132872",2217.96256929877,1.28012372267178,0.119585693543,10.7046560900822,9.67893851897423e-27,8.32933152923476e-25
"ENSG00000079819",691.381070905965,1.56818978908193,0.146511449616822,10.7035306331573,9.79725864860752e-27,8.37878598339609e-25
"ENSG00000105879",3030.81956518699,1.18633294111046,0.111041654890175,10.683674899152,1.21369873515685e-26,1.03156900520831e-24
"ENSG00000169047",248.197808640337,2.24820286672938,0.213017952633296,10.5540534914425,4.86518133271715e-26,4.1097350779253e-24
"ENSG00000073910",709.043801748464,1.49927535169602,0.14219488119086,10.5438067751794,5.42571946883162e-26,4.55528849794771e-24
"ENSG00000256683",2166.82719778804,1.49296942103932,0.141816594093261,10.5274663418974,6.45484868147637e-26,5.38647342395443e-24
"ENSG00000083642",4213.89331819387,1.25344802930655,0.119390595545571,10.4987166164869,8.75624667909704e-26,7.2629373809932e-24
"ENSG00000187474",77.6730626860019,5.67566254730801,0.542060353313377,10.4705361914318,1.17972865593356e-25,9.72675680452049e-24
"ENSG00000144320",2027.69776427004,1.45944232581601,0.139567100480195,10.4569223032838,1.36208253761329e-25,1.11634014645222e-23
"ENSG00000109654",226.643181120659,2.40260100115028,0.229841084904018,10.4533138718589,1.41493058630151e-25,1.15279167117074e-23
"ENSG00000111335",229.357352074586,-2.28212622950779,0.219066184554757,-10.4175194092421,2.06262700884269e-25,1.67060654616206e-23
"ENSG00000042980",133.733492551972,3.0782490095691,0.297608686319753,10.3432767626339,4.48919719267803e-25,3.61472258163648e-23
"ENSG00000069206",507.337071807732,1.7899500382541,0.173145054904417,10.337864048397,4.75006604406555e-25,3.80253833492666e-23
"ENSG00000228253",22565.5617609807,-1.18116788717321,0.114381298634715,-10.3265822409077,5.34305197380304e-25,4.2525134466644e-23
"ENSG00000008394",6818.03399640297,-1.04509926170063,0.101326367890918,-10.3141885321077,6.07926748187882e-25,4.81065712402239e-23
"ENSG00000108960",695.985379644886,1.50394494771065,0.145827418216204,10.313183666743,6.14318755809682e-25,4.83345997071058e-23
"ENSG00000087301",872.948975787607,1.44492295325596,0.140321523162726,10.297229681439,7.25196993124872e-25,5.67343033996384e-23
"ENSG00000104691",545.569258474745,-1.59692031026062,0.155243204756018,-10.2865714011145,8.10097169310956e-25,6.30182368601274e-23
"ENSG00000080709",801.689632523561,1.46017966665067,0.142519689471937,10.2454592208341,1.24034462468234e-24,9.59455344789389e-23
"ENSG00000198899",143694.793999742,-1.0688499524183,0.104980528958911,-10.1814113818825,2.40054030225328e-24,1.84653851518019e-22
"ENSG00000197016",1142.17836403753,1.47650106567501,0.145538946048598,10.1450581151108,3.48570889684426e-24,2.66637365559159e-22
"ENSG00000165175",4136.90344194044,-1.06654563491158,0.10556034216491,-10.1036583724349,5.32189924089639e-24,4.04846578165206e-22
"ENSG00000113389",117.843353684459,3.1021512848256,0.307179073645917,10.0988366427637,5.59013890847515e-24,4.22915508960409e-22
"ENSG00000014257",408.100675917935,-1.77574295368968,0.17588261158676,-10.0961825485161,5.74345993586004e-24,4.32140436376267e-22
"ENSG00000188994",1112.69615129324,1.4557413257455,0.144661519295452,10.0630861118799,8.04365526495502e-24,6.01918963821552e-22
"ENSG00000077616",211.539476024973,2.48904123079136,0.247681748351684,10.049352636421,9.24728841224816e-24,6.88248184585108e-22
"ENSG00000187325",1848.68888528886,-1.24019829931999,0.124003376712756,-10.0013268363878,1.50368652973591e-23,1.11313224881364e-21
"ENSG00000254726",1129.84467195332,1.28053251919387,0.12806901597864,9.9987690965584,1.54303027833789e-23,1.13614887178794e-21
"ENSG00000067048",7389.24440455363,1.1752378057633,0.117580894048737,9.99514262305382,1.60056665927481e-23,1.17224480486994e-21
"ENSG00000012660",69338.2008129437,1.06264417357116,0.106412262908703,9.98610634267655,1.75334082608338e-23,1.2773412610763e-21
"ENSG00000188322",550.881148745333,1.58358654529762,0.158589428343181,9.98544834823924,1.76501330881993e-23,1.27907727627061e-21
"ENSG00000160179",550.419601615583,1.70719637685905,0.170980912679307,9.98471905493378,1.77804052109109e-23,1.28177172434048e-21
"ENSG00000006625",2010.08031922834,-1.14005906695598,0.114493297639909,-9.95743061346316,2.34032850906762e-23,1.67833246048709e-21
"ENSG00000074181",888.752425816301,1.47531767461889,0.148927105669708,9.90630730372789,3.90824840086378e-23,2.78822135914474e-21
"ENSG00000164211",789.001717186559,1.61681556478787,0.1635429855016,9.886181054045,4.77912628632972e-23,3.39194792971515e-21
"ENSG00000102804",3672.26037679202,1.07883251675513,0.109650560667609,9.83882353347437,7.66013168170044e-23,5.40883862181197e-21
"ENSG00000041982",88.2425924888164,3.59982920071375,0.36616073445922,9.83128135251942,8.25615261082574e-23,5.79994720910508e-21
"ENSG00000124181",2841.20969093604,1.06982308825291,0.108828310213712,9.83037489190118,8.33080709436904e-23,5.82268441027245e-21
"ENSG00000105329",98.5131256437078,7.64302366113378,0.780692910724866,9.79005131997075,1.24232815314366e-22,8.63920017203793e-21
"ENSG00000139865",2880.81385826385,1.29018972283062,0.132018464492479,9.77279752336558,1.47326750001266e-22,1.01936784963187e-20
"ENSG00000124233",139.537978949617,3.0743861668386,0.314617262964902,9.77182923106663,1.48741883178843e-22,1.02401349474474e-20
"ENSG00000169213",2503.75091476095,1.13396977372929,0.116623622646451,9.7233283274604,2.39811917129872e-22,1.64277128704538e-20
"ENSG00000186918",765.920860240102,1.41895583079479,0.146553053605067,9.68219901182418,3.58911661130519e-22,2.44646270401293e-20
"ENSG00000134769",550.478004621013,1.56717819035423,0.162310110354043,9.65545637875409,4.66079317199614e-22,3.16130350666083e-20
"ENSG00000110841",2770.20866178634,1.32881919207226,0.137985143533685,9.63016132057626,5.96357808376457e-22,4.02512287428208e-20
"ENSG00000121691",2074.2537846036,-1.10541720042444,0.11487059257876,-9.62315224121893,6.38440192104351e-22,4.28813805126088e-20
"ENSG00000161031",61.1019741825801,4.74772374792392,0.495040609851647,9.59057429520118,8.75960671044715e-22,5.85490411631781e-20
"ENSG00000119950",2551.75320531548,1.23403172211253,0.128875564607645,9.57537393430224,1.0148937860668e-21,6.7507596813303e-20
"ENSG00000163110",2640.17573134636,1.26699881296416,0.132550098589064,9.55864104554271,1.19313031673133e-21,7.89817852455469e-20
"ENSG00000145349",1473.72355007069,1.24208310513289,0.130371827927952,9.52723548387548,1.61527316512618e-21,1.06414814404892e-19
"ENSG00000196620",1348.62393929513,-1.20961482101952,0.127251819527537,-9.50567799745892,1.9874905012548e-21,1.3031312719894e-19
"ENSG00000162545",1520.25318330821,1.37540405004863,0.144780903017429,9.49989965101304,2.10092660068852e-21,1.3709790694256e-19
"ENSG00000114315",221.134909604858,2.10702923431255,0.222400629594617,9.47402549243298,2.69262218869889e-21,1.74880730736769e-19
"ENSG00000164032",6483.80242789416,1.01637604328046,0.107850209400234,9.42395985072836,4.3438948533871e-21,2.80803231156277e-19
"ENSG00000170322",2251.15725770699,1.1009094941891,0.116889779954114,9.41835543382213,4.58208274169909e-21,2.94816342385303e-19
"ENSG00000105792",1185.69942795581,1.3935080651051,0.148322967698605,9.39509292948303,5.71673361109033e-21,3.66110256237687e-19
"ENSG00000132793",735.891573784117,1.42737312203922,0.151939221367339,9.39436907201405,5.75617640809072e-21,3.66929597050931e-19
"ENSG00000151012",1530.36910276313,-1.2149837680797,0.12942314249482,-9.38768557662183,6.13331090754812e-21,3.89168469520876e-19
"ENSG00000175105",1091.7011106007,1.47817114505863,0.157572478091509,9.38089673375697,6.54139899680673e-21,4.13158361408403e-19
"ENSG00000079616",2548.00400519682,1.04135248510741,0.111236834630664,9.36157962931056,7.85533632305746e-21,4.93881853114969e-19
"ENSG00000134294",7348.42173616593,1.14917196125343,0.122806199047699,9.35760548054323,8.1564165523725e-21,5.08170586016366e-19
"ENSG00000142515",98656.6048465617,0.932123775357306,0.0996088103571009,9.35784467273137,8.13797698814525e-21,5.08170586016366e-19
"ENSG00000147130",1158.19237550373,1.25362855530148,0.134286648297896,9.33546686279994,1.00547141969028e-20,6.2361873773493e-19
"ENSG00000135069",4716.84255753888,-1.00560227233734,0.107861886265408,-9.32305476155793,1.13037985721538e-20,6.97946199730878e-19
"ENSG00000142599",1884.19591040071,1.10181097343374,0.118199842462979,9.32159426336653,1.14605111921202e-20,7.04463297340638e-19
"ENSG00000146674",5188.68900820616,1.33751969741005,0.14350737635372,9.32021566691669,1.16104059798054e-20,7.10505244159735e-19
"ENSG00000135837",1524.55549245301,1.36528255824545,0.146709067151233,9.3060543888406,1.32669374174667e-20,8.08285226996013e-19
"ENSG00000118985",5670.94547157498,1.23334379229763,0.132638344446359,9.29854634001724,1.42378884878785e-20,8.63618883654621e-19
"ENSG00000096696",9680.99844325662,0.999878824272497,0.107593104850465,9.29314964617987,1.49788812116411e-20,9.04579892118802e-19
"ENSG00000075461",119.324361811748,2.93735294593875,0.316410874828349,9.28335016150202,1.64231716447396e-20,9.87470088979998e-19
"ENSG00000137504",3791.64296946258,1.06159789617356,0.114369579033593,9.28217018147584,1.66061156002673e-20,9.94128720435131e-19
"ENSG00000091409",2241.99677728255,-1.08769281469594,0.117227558152998,-9.27847369537767,1.71923613610626e-20,1.02476893324879e-18
"ENSG00000157224",5363.33565036621,1.11419689013651,0.120140585924126,9.27410900792657,1.79109715633763e-20,1.06300072179366e-18
"ENSG00000186526",60.8262593545124,4.24631635304344,0.458805139528549,9.25516300320175,2.13903779135242e-20,1.26405198923311e-18
"ENSG00000135766",211.35271899853,2.08166594396638,0.225048610387992,9.24985024514263,2.24807418397918e-20,1.32280912133373e-18
"ENSG00000108175",6044.1523180029,0.951695813665229,0.1030542074675,9.23490497916217,2.58515364490178e-20,1.51468002283628e-18
"ENSG00000054356",65.3112345322646,3.97251561038842,0.430514210243223,9.22737395391459,2.77347931911773e-20,1.61813715020898e-18
"ENSG00000175265",747.365257912265,1.36087936812361,0.147497376727136,9.22646489260061,2.79711008844013e-20,1.62503834631781e-18
"ENSG00000112561",261.142554184498,1.84763818971571,0.200812433286147,9.20081570389081,3.55242679749286e-20,2.05322800941093e-18
"ENSG00000185650",2627.62705624849,1.13364108042617,0.123215595757725,9.2004674688683,3.56395885139962e-20,2.05322800941093e-18
"ENSG00000108821",837.665143606661,1.29230632588253,0.140497928283105,9.19804542084433,3.64519699226369e-20,2.09127989110328e-18
"ENSG00000117155",4125.30977190934,1.25027998568274,0.136056034520935,9.18944896553161,3.94858844542277e-20,2.25593835290565e-18
"ENSG00000138821",2391.23067036571,1.09045895536341,0.118671517949576,9.18888520349717,3.96933525993493e-20,2.25842054520843e-18
"ENSG00000131746",325.317933435941,1.7477188593653,0.190361206613803,9.18106630260544,4.26843498661814e-20,2.41860416998951e-18
"ENSG00000074219",305.293477686666,1.75664422171811,0.191588907249783,9.16882008950495,4.78224606490514e-20,2.69863713392127e-18
"ENSG00000077092",358.818600150818,1.73661403373986,0.189868214833769,9.14641787336696,5.88526894031811e-20,3.30752114445878e-18
"ENSG00000157514",1572.50285936041,1.18137939098493,0.129430384531262,9.12752747558735,7.00815279424477e-20,3.92257137495757e-18
"ENSG00000151640",357.511660884245,1.7438828033459,0.192103871462148,9.07781186330499,1.10779439710418e-19,6.17539313916094e-18
"ENSG00000064012",1406.64734033236,-1.39211959811965,0.153486316729926,-9.06999156523649,1.19026230111875e-19,6.60835549359037e-18
"ENSG00000009694",471.616131170487,1.46451854915851,0.161585510179558,9.06342745417642,1.26414492163217e-19,6.99036603451944e-18
"ENSG00000105127",1298.65546149283,1.12335128366603,0.124357948366486,9.03320855982193,1.66710540182384e-19,9.181749711085e-18
"ENSG00000196139",71.3091038956857,3.76065212467817,0.416969120173185,9.01901829832438,1.89782303127904e-19,1.04108068994746e-17
"ENSG00000181019",1210.56896578621,-1.14352985148225,0.126862220033333,-9.01395112888447,1.98763294690776e-19,1.08602055737988e-17
"ENSG00000182809",292.54641206216,1.840555997823,0.20445732163384,9.00215254271609,2.21334746370328e-19,1.20456842797354e-17
"ENSG00000168214",4773.2279181854,1.01137746091889,0.112651295909439,8.9779478589571,2.75863757592165e-19,1.49542050326241e-17
"ENSG00000058335",62.4052423836471,3.90811689026146,0.435328518321208,8.97739689862875,2.77248270221849e-19,1.49703193438613e-17
"ENSG00000172469",1422.99224653375,-1.33459708655495,0.148703965193354,-8.97485877272757,2.83715528068896e-19,1.52596840077368e-17
"ENSG00000181744",1003.06943974385,1.49400678649133,0.16648677953306,8.97372626632288,2.86649082172277e-19,1.53574755347474e-17
"ENSG00000096433",1489.69307710696,1.11275369797591,0.124236375681905,8.95674629808108,3.34399948032635e-19,1.78463290095401e-17
"ENSG00000197119",834.667896343609,1.24314779730535,0.139084314396418,8.93808768228265,3.9596284965721e-19,2.10502412236684e-17
"ENSG00000172296",466.524117937474,-1.4891961889015,0.166657736925359,-8.93565589198221,4.04769866916918e-19,2.14356780676117e-17
"ENSG00000117479",1276.81311713885,-1.12228800371225,0.125661424412728,-8.9310463330907,4.21998301739242e-19,2.22624314814085e-17
"ENSG00000187164",2309.94104008195,-1.12924078241696,0.126657869178451,-8.91567803675864,4.84840344641391e-19,2.5480025593005e-17
"ENSG00000112303",52.1355668693577,4.77162982899885,0.536184665051092,8.89922845619647,5.62362342593003e-19,2.94416999816086e-17
"ENSG00000064225",50.7833049259862,5.34105132476208,0.60065714405991,8.8920133183821,6.00114989828302e-19,3.12991791475223e-17
"ENSG00000117000",1433.83199001072,1.26408621940322,0.142214180941881,8.8886087943636,6.18787787791924e-19,3.2151279434366e-17
"ENSG00000134698",999.936429037432,1.26889581480892,0.142850908719366,8.88265833367354,6.52812328631294e-19,3.37916276425725e-17
"ENSG00000106261",5447.99076915883,1.03017732174747,0.116074108892956,8.87516890349338,6.98273628896062e-19,3.60094741433329e-17
"ENSG00000111412",1186.21759323174,1.21868948280217,0.137384739008599,8.87063215024113,7.27318348947654e-19,3.73673371144039e-17
"ENSG00000109046",2684.33421393012,1.07468564059,0.121213963338227,8.86602179314337,7.58056443952073e-19,3.87303989318722e-17
"ENSG00000198712",205266.893373126,-0.851111375553364,0.0959992414711302,-8.86581354717597,7.59474741201648e-19,3.87303989318722e-17
"ENSG00000227051",437.452255941724,1.46565449628624,0.165343233326905,8.86431495741019,7.69758748434021e-19,3.91099933844577e-17
"ENSG00000170522",1119.0928187396,-1.20311745132792,0.135832504317224,-8.85736044826318,8.19312817296638e-19,4.1474699196167e-17
"ENSG00000198886",581070.151696904,-0.931517302355809,0.105230025721204,-8.85220065253781,8.58102483689095e-19,4.32791688568321e-17
"ENSG00000116991",4092.65118626758,0.974919224422331,0.11024659623379,8.84307777044569,9.31173680439081e-19,4.67931766641084e-17
"ENSG00000111328",4949.31493270872,0.995406639849494,0.112710669596991,8.8315209501343,1.03261851061083e-18,5.17022700821837e-17
"ENSG00000169136",1032.49077692804,-1.46128937909046,0.166071703979232,-8.7991472603497,1.37859683005442e-18,6.87749991051426e-17
"ENSG00000143153",3002.920214463,1.34144817593615,0.152801393487481,8.77903103708313,1.64889026471361e-18,8.19623467683816e-17
"ENSG00000159199",1042.69909102427,-1.37834241931155,0.157040311334294,-8.77699749574138,1.67896739137687e-18,8.31572014815402e-17
"ENSG00000272398",482.468703620971,1.53400937840675,0.175184549130618,8.75653353003748,2.01346854918083e-18,9.93671987586769e-17
"ENSG00000121858",294.321490927078,1.93310870720562,0.220897645471262,8.75115125415455,2.11187089130432e-18,1.0385125107989e-16
"ENSG00000197969",2995.92616561654,1.18949358421568,0.136337446975062,8.72462856395762,2.6705573439749e-18,1.3085730985477e-16
"ENSG00000147526",1727.50878371557,1.08672913199065,0.124693758390412,8.71518467338311,2.90285079881149e-18,1.41735293080977e-16
"ENSG00000187097",1515.58367750072,-1.12794989225124,0.129569825692367,-8.70534390413777,3.16613242792407e-18,1.54044089752956e-16
"ENSG00000235194",708.064959219952,1.23942162117197,0.14281429283169,8.67855448216697,4.00830524420075e-18,1.94332235589437e-16
"ENSG00000136783",825.535690218694,-1.2280210036711,0.141680452783676,-8.66754008434806,4.41556214536623e-18,2.13325877822974e-16
"ENSG00000100219",2296.88262408008,-1.00645333353991,0.116479609077393,-8.64059676635064,5.59201542354695e-18,2.69218392890972e-16
"ENSG00000169760",178.325270773859,2.07940576704175,0.241693604592116,8.60347865038041,7.73356443073874e-18,3.71022469152759e-16
"ENSG00000118263",397.774527759529,1.59756872362418,0.186193644400666,8.58014637807083,9.47524860193683e-18,4.53002423611348e-16
"ENSG00000275591",67.3466839100777,3.97814065342225,0.463683741159925,8.57942666583642,9.53471846529076e-18,4.54268299476085e-16
"ENSG00000110031",573.859821392701,1.45147155634462,0.169323494129695,8.57218051047808,1.01543756942382e-17,4.82122754944708e-16
"ENSG00000124942",3851.92742707048,0.973211439903546,0.113648907767396,8.56331538086939,1.09667413392253e-17,5.18903991408224e-16
"ENSG00000101680",228.861386162484,-1.85695571098788,0.216917859234348,-8.56064003924044,1.12242640247665e-17,5.2927017588017e-16
